rule_id,message,file,line,col
ql-operation-after-measurement,"Operation 'u1' on qubit 0 after measurement at location: (33, 1).",teleportation_8f1eaf.py,40,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_875841.py,73,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (534, 9).",test_stochastic_swap_89a6ef.py,535,9.0
ql-operation-after-measurement,"Operation 'cz' on qubit 1 after measurement at location: (28, 5).",quantum_pixel_generator_multi_qasm_fractional_variable_d8275b.py,33,5.0
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (103, 1).",the_20quantum_20teleportation_20algorithm_c014d5.py,128,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (69, 1).",12_quantum_key_distribution_checkpoint_4165fd.py,73,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (23, 1).
Operation 'cx' on qubit 3 after measurement at location: (23, 1).",hardware_3936ea.py,29,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (20, 1).",teleportation_07c3ca.py,24,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (27, 1).",single_qubit_01e1c7.py,30,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (40, 5).",encrpytion_e53b97.py,44,5.0
ql-operation-after-measurement,"Operation 'ch' on qubit 1 after measurement at location: (18, 1).
Operation 'ch' on qubit 0 after measurement at location: (17, 1).",task_2_4f46b2.py,19,
ql-constant-classic-bit,"Circuit 'game' measures qubit '0' but never uses it.
Circuit 'game' measures qubit '1' but never uses it.",chsh_e87627.py,79,12.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_1ba1af.py,267,11.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.
Circuit 'qc' measures qubit '16' but never uses it.
Circuit 'qc' measures qubit '17' but never uses it.
Circuit 'qc' measures qubit '18' but never uses it.
Circuit 'qc' measures qubit '19' but never uses it.
Circuit 'qc' measures qubit '20' but never uses it.
Circuit 'qc' measures qubit '21' but never uses it.
Circuit 'qc' measures qubit '22' but never uses it.
Circuit 'qc' measures qubit '23' but never uses it.
Circuit 'qc' measures qubit '24' but never uses it.
Circuit 'qc' measures qubit '25' but never uses it.
Circuit 'qc' measures qubit '26' but never uses it.
Circuit 'qc' measures qubit '27' but never uses it.
Circuit 'qc' measures qubit '28' but never uses it.
Circuit 'qc' measures qubit '29' but never uses it.
Circuit 'qc' measures qubit '30' but never uses it.",mnist_dd2c4f.py,97,10.0
ql-constant-classic-bit,Circuit 'qcHERR' measures qubit '3' but never uses it.,herrtestcomptimetiffoli_cf1dac.py,111,10.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.",deutsch_jozsa_s_20functions_b84a95.py,98,11.0
ql-constant-classic-bit,"Circuit 'circ' measures qubit '1' but never uses it.
Circuit 'circ' measures qubit '0' but never uses it.
Circuit 'circ' measures qubit '2' but never uses it.",bs_enc_sim_c01383.py,16,8.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.",balanceada_3_11881b.py,72,11.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,tabula_rasa_768589.py,16,11.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,aatoms_of_computation_ed6fac.py,202,6.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_checkpoint_78fe1f.py,366,11.0
ql-constant-classic-bit,"Circuit 'circuit4' measures qubit '2' but never uses it.
Circuit 'circuit4' measures qubit '3' but never uses it.",basics_64c7b2.py,580,12.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.",hello_b14c35.py,30,6.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,inner_product_1c9da7.py,24,10.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_79143b.py,270,11.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '2' but never uses it.
Circuit 'circuit' measures qubit '3' but never uses it.",functionsjozsa_428a2d.py,232,15.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",superpositions_26c0f1.py,12,10.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",hello_qiskit_fbeb2e.py,14,8.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.",test_compiler_907f66.py,371,14.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '3' but never uses it.,18_09b403.py,43,10.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,ex1_98892e.py,93,10.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",qiskit_visualization_3c6897.py,15,8.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,err_10214c.py,33,6.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '1' but never uses it.,hadamard_b2fac2.py,12,14.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qiskit_test_49241d.py,69,10.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,basics_64c7b2.py,181,11.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,representing_qubit_states_610048.py,153,6.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.
Circuit 'meas' measures qubit '2' but never uses it.
Circuit 'meas' measures qubit '3' but never uses it.",bernaz_035353.py,35,8.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",quantum_encoding_5a7eeb.py,5,6.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qptt_c5e5a7.py,21,10.0
ql-constant-classic-bit,Circuit 'circ' measures qubit '0' but never uses it.,measurement_postulate_single_qubit_f_fb7a34.py,76,8.0
ql-constant-classic-bit,Circuit 'qc1' measures qubit '0' but never uses it.,app_c8ff34.py,102,8.0
ql-constant-classic-bit,Circuit 'circ' measures qubit '3' but never uses it.,test_mapper_217a32.py,83,16.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qxq_ylc_lab_5_student_e32900.py,151,6.0
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.",b72_rotation_automata_solutions_d5ca05.py,2171,17.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",prog_03_f66935.py,7,6.0
ql-constant-classic-bit,"Circuit 'qc4' measures qubit '0' but never uses it.
Circuit 'qc4' measures qubit '1' but never uses it.",quantum_encoding_5a7eeb.py,43,7.0
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.",b60_superdense_coding_solution_68fc64.py,82,17.0
ql-constant-classic-bit,"Circuit 'qc_output' measures qubit '0' but never uses it.
Circuit 'qc_output' measures qubit '1' but never uses it.
Circuit 'qc_output' measures qubit '2' but never uses it.
Circuit 'qc_output' measures qubit '3' but never uses it.
Circuit 'qc_output' measures qubit '4' but never uses it.
Circuit 'qc_output' measures qubit '5' but never uses it.
Circuit 'qc_output' measures qubit '6' but never uses it.
Circuit 'qc_output' measures qubit '7' but never uses it.",atoms_computation_01fe8e.py,90,13.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '3' but never uses it.",balanceada_2_48d67f.py,11,11.0
ql-constant-classic-bit,"Circuit 'circ' measures qubit '1' but never uses it.
Circuit 'circ' measures qubit '0' but never uses it.
Circuit 'circ' measures qubit '2' but never uses it.",bs_enc_00ddbf.py,15,8.0
ql-constant-classic-bit,"Circuit 'qc_extra' measures qubit '0' but never uses it.
Circuit 'qc_extra' measures qubit '1' but never uses it.",test_compiler_af868d.py,234,20.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,quantum_k_means_f629b2.py,206,22.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,quantummnist_1f1a21.py,9,11.0
ql-constant-classic-bit,"Circuit 'circ_zz' measures qubit '0' but never uses it.
Circuit 'circ_zz' measures qubit '1' but never uses it.",quantum_checkpoint_243c90.py,238,19.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,measurement_tests_fdc8b4.py,74,14.0
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.",b72_rotation_automata_solutions_2e84b2.py,2091,17.0
ql-constant-classic-bit,Circuit 'meas_circ' measures qubit '0' but never uses it.,ex_1qubit_1randombit_206edf.py,34,13.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,ex1_a7614b.py,93,10.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",test_multi_registers_convention_5f68d8.py,35,16.0
ql-constant-classic-bit,Circuit 'meas' measures qubit '2' but never uses it.,reciever_teleportation_e52ab5.py,32,8.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,test_structure_aaba85.py,760,14.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 16qubits.,cost_experiments_4b9715.py,14,10.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,main_18d635.py,414,22.0
ql-oversized-circuit,Circuit 'constant0' never manipulates some of its 2qubits.,demo_6973fd.py,61,13.0
ql-oversized-circuit,Circuit 'qc_original' never manipulates some of its 1qubits.,z_gate_d06a00.py,10,15.0
ql-oversized-circuit,Circuit 'tempCircuit' never manipulates some of its 1qubits.,circuit_d01243.py,359,23.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 5qubits.,transpiled_stabilizer_test_7be7ce.py,273,8.0
ql-oversized-circuit,Circuit 'qc_initial' never manipulates some of its 4qubits.,test_code_91c4dd.py,74,14.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 7qubits.,bug_iswap_d874b3.py,400,11.0
ql-oversized-circuit,Circuit 'qwc' never manipulates some of its 4qubits.,quantum_walker_cbff5a.py,75,7.0
ql-oversized-circuit,Circuit 'circuit4' never manipulates some of its 3qubits.,a00_qiskit_introduction_1ba1af.py,116,12.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 4qubits.,c3x_build_f7ba3d.py,43,6.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 1qubits.,gateset_4ffe74.py,82,10.0
ql-oversized-circuit,Circuit 'middle' never manipulates some of its 1qubits.,spheres_c01cdf.py,273,11.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 3qubits.,test_output_bd6143.py,366,15.0
ql-oversized-circuit,Circuit 'circuit2' never manipulates some of its 5qubits.,a00_qiskit_introduction_1ba1af.py,101,12.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 3qubits.,test_identifiers_6ec4a8.py,412,14.0
