rule_id,message,file,line,col
ql-conditional-without-measurement,"Conditional gate 'h' on qubit '2' (l: 38, c: 1) without preceeding measurement.",example_qiskit_conditional_67fb51.py,38,
ql-conditional-without-measurement,"Conditional gate 'h' on qubit '1' (l: 59, c: 5) without preceeding measurement.",example_qiskit_conditional_5ae7f6.py,59,5.0
ql-conditional-without-measurement,"Conditional gate 'ccx' on qubit '0' (l: 59, c: 9) without preceeding measurement.
Conditional gate 'ccx' on qubit '1' (l: 59, c: 9) without preceeding measurement.
Conditional gate 'ccx' on qubit '2' (l: 59, c: 9) without preceeding measurement.",test_unroll_3q_or_more_7bf310.py,59,9.0
ql-conditional-without-measurement,"Conditional gate 'tdg' on qubit '0' (l: 37, c: 1) without preceeding measurement.",task_0f414b.py,37,
ql-conditional-without-measurement,"Conditional gate 'x' on qubit '0' (l: 418, c: 1) without preceeding measurement.",tutorial03_quantumoperations_061e13.py,418,
ql-conditional-without-measurement,"Conditional gate 'tdg' on qubit '1' (l: 40, c: 1) without preceeding measurement.",task_0f414b.py,40,
ql-conditional-without-measurement,"Conditional gate 'tdg' on qubit '0' (l: 46, c: 1) without preceeding measurement.",task_0f414b.py,46,
ql-conditional-without-measurement,"Conditional gate 'cx' on qubit '0' (l: 247, c: 9) without preceeding measurement.
Conditional gate 'cx' on qubit '1' (l: 247, c: 9) without preceeding measurement.",test_structure_aaba85.py,247,9.0
ql-conditional-without-measurement,"Conditional gate 'cx' on qubit '0' (l: 228, c: 9) without preceeding measurement.
Conditional gate 'cx' on qubit '1' (l: 228, c: 9) without preceeding measurement.",test_structure_aaba85.py,228,9.0
ql-conditional-without-measurement,"Conditional gate 't' on qubit '0' (l: 49, c: 1) without preceeding measurement.",task_0f414b.py,49,
ql-conditional-without-measurement,"Conditional gate 'tdg' on qubit '1' (l: 51, c: 1) without preceeding measurement.",task_0f414b.py,51,
ql-conditional-without-measurement,"Conditional gate 't' on qubit '1' (l: 53, c: 1) without preceeding measurement.",task_0f414b.py,53,
ql-conditional-without-measurement,"Conditional gate 'x' on qubit '2' (l: 126, c: 5) without preceeding measurement.",xqiskit_test_ab1d81.py,126,5.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (10, 1) and (11, 1)",example_d675c9.py,11,
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (15, 1) and (23, 1)",qubits_intro_974f92.py,23,
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (164, 1) and (165, 1)",measurement_postulate_single_qubit_f_fb7a34.py,165,
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (29, 1) and (33, 1)
Two consecutive measurements on qubit '1' at locations: (29, 1) and (33, 1)
Two consecutive measurements on qubit '2' at locations: (29, 1) and (33, 1)
Two consecutive measurements on qubit '3' at locations: (29, 1) and (33, 1)",qrpgcg_cd84f9.py,33,
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (107, 1) and (108, 1)",02_measurements_and_mixed_states_qiskit_ee25f6.py,108,
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (11, 1) and (12, 1)",example_d675c9.py,12,
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (74, 5) and (74, 5)
Two consecutive measurements on qubit '2' at locations: (74, 5) and (74, 5)",testing_9fec40.py,74,5.0
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (15, 1) and (23, 1)",qubits_d78ad0.py,23,
ql-double-measurement,"Two consecutive measurements on qubit '2' at locations: (29, 5) and (42, 9)
Two consecutive measurements on qubit '2' at locations: (42, 9) and (42, 9)",resource_estimation_3d1e2c.py,42,9.0
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (29, 9) and (32, 9)",test_circuit_to_dag_5333cb.py,32,9.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (566, 9) and (567, 9)",test_stochastic_swap_89a6ef.py,567,9.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '1' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '2' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '3' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '4' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '5' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '6' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '7' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '8' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '9' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '10' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '11' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '12' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '13' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '14' at locations: (35, 9) and (35, 9)
Two consecutive measurements on qubit '15' at locations: (35, 9) and (35, 9)",shorbreaker_5299e4.py,35,9.0
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (60, 9) and (63, 9)",test_qasm_simulator_682153.py,63,9.0
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (33, 1) and (36, 1)",sandbox_e52934.py,36,
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (67, 9) and (70, 9)",test_qasm_simulator_edd048.py,70,9.0
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:5, 6)  when it has already 129 classical bits.",code_12fb50.py,70,
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:23, 10)  when it has already 5 classical bits.",5_6d96db.py,39,5.0
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:32, 6)  when it has already 10 classical bits.",ghz_ca5e66.py,35,
ql-measure-all-abuse,"measure_all() on the circuit 'circuit' (at location:13, 11)  when it has already 48 classical bits.",qrng_09be03.py,19,
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:23, 10)  when it has already 10 classical bits.",n_qubit_grovers_algorithm_ff6131.py,117,5.0
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:32, 6)  when it has already 10 classical bits.",ghz_7af332.py,35,
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:406, 6)  when it has already 5 classical bits.",qiskit_c50734.py,412,
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (28, 1).",quantum_teleportation_9276a1.py,31,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (25, 1).",demo3_quantum_teleportation_5b8be6.py,27,
ql-operation-after-measurement,"Operation 'x' on qubit 1 after measurement at location: (31, 1).",quntum_204_dec_2005_202020_206_2042_20am_16e278.py,33,
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (28, 1).",q02_417981.py,32,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (358, 5).",electroquantum_39cf94.py,359,5.0
ql-operation-after-measurement,"Operation 'cx' on qubit 3 after measurement at location: (65, 1).",two_qubit_4cff15.py,68,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (92, 1).",correlations_31df66.py,93,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (14, 2).",quantumteleportation_2823d6.py,15,2.0
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (39, 1).",teleportation_practice_4ae2ea.py,44,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (37, 5).",teleportation_a12212.py,41,5.0
ql-operation-after-measurement,"Operation 'cz' on qubit 4 after measurement at location: (44, 1).",quantum_random_pixel_generator_multi_qasm_complete_8582ba.py,62,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (48, 1).",correlations_31df66.py,49,
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (28, 1).",quantum_teleport_4f22f3.py,33,
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (155, 1).",ch_3_28325b.py,158,
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (65, 1).",two_qubit_4cff15.py,69,
ql-operation-after-measurement,"Operation 'u1' on qubit 0 after measurement at location: (33, 1).",teleportation_50c827.py,40,
ql-operation-after-measurement,"Operation 'ry' on qubit 0 after measurement at location: (162, 1).",measurement_postulate_single_qubit_f_fb7a34.py,163,
ql-operation-after-measurement,"Operation 'cz' on qubit 1 after measurement at location: (37, 1).",one_qubit_fb6117.py,41,
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (25, 5).",quantum_teleportation_1881c2.py,30,5.0
ql-operation-after-measurement,"Operation 'cz' on qubit 3 after measurement at location: (26, 5).",quantum_random_pixel_generator_multi_qasm_variable_1f937f.py,41,5.0
ql-operation-after-measurement,"Operation 'u' on qubit 0 after measurement at location: (117, 1).",main_20code_20soccer_20quantum_20predicter_a83463.py,135,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (23, 1).
Operation 'cx' on qubit 0 after measurement at location: (23, 1).",qubits_d78ad0.py,28,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (7, 1).",quantumdice_bc7351.py,8,
ql-operation-after-measurement,"Operation 'u1' on qubit 0 after measurement at location: (33, 1).",teleportation_8f1eaf.py,40,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_875841.py,73,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (534, 9).",test_stochastic_swap_89a6ef.py,535,9.0
ql-operation-after-measurement,"Operation 'cz' on qubit 1 after measurement at location: (28, 5).",quantum_pixel_generator_multi_qasm_fractional_variable_d8275b.py,33,5.0
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (103, 1).",the_20quantum_20teleportation_20algorithm_c014d5.py,128,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (69, 1).",12_quantum_key_distribution_checkpoint_4165fd.py,73,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (23, 1).
Operation 'cx' on qubit 3 after measurement at location: (23, 1).",hardware_3936ea.py,29,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (20, 1).",teleportation_07c3ca.py,24,
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (27, 1).",single_qubit_01e1c7.py,30,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (40, 5).",encrpytion_e53b97.py,44,5.0
ql-operation-after-measurement,"Operation 'ch' on qubit 1 after measurement at location: (18, 1).
Operation 'ch' on qubit 0 after measurement at location: (17, 1).",task_2_4f46b2.py,19,
ql-constant-classic-bit,"Circuit 'game' measures qubit '0' but never uses it.
Circuit 'game' measures qubit '1' but never uses it.",chsh_e87627.py,79,12.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_1ba1af.py,267,11.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.
Circuit 'qc' measures qubit '16' but never uses it.
Circuit 'qc' measures qubit '17' but never uses it.
Circuit 'qc' measures qubit '18' but never uses it.
Circuit 'qc' measures qubit '19' but never uses it.
Circuit 'qc' measures qubit '20' but never uses it.
Circuit 'qc' measures qubit '21' but never uses it.
Circuit 'qc' measures qubit '22' but never uses it.
Circuit 'qc' measures qubit '23' but never uses it.
Circuit 'qc' measures qubit '24' but never uses it.
Circuit 'qc' measures qubit '25' but never uses it.
Circuit 'qc' measures qubit '26' but never uses it.
Circuit 'qc' measures qubit '27' but never uses it.
Circuit 'qc' measures qubit '28' but never uses it.
Circuit 'qc' measures qubit '29' but never uses it.
Circuit 'qc' measures qubit '30' but never uses it.",mnist_dd2c4f.py,97,10.0
ql-constant-classic-bit,Circuit 'qcHERR' measures qubit '3' but never uses it.,herrtestcomptimetiffoli_cf1dac.py,111,10.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.",deutsch_jozsa_s_20functions_b84a95.py,98,11.0
ql-constant-classic-bit,"Circuit 'circ' measures qubit '1' but never uses it.
Circuit 'circ' measures qubit '0' but never uses it.
Circuit 'circ' measures qubit '2' but never uses it.",bs_enc_sim_c01383.py,16,8.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.",balanceada_3_11881b.py,72,11.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,tabula_rasa_768589.py,16,11.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,aatoms_of_computation_ed6fac.py,202,6.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_checkpoint_78fe1f.py,366,11.0
ql-constant-classic-bit,"Circuit 'circuit4' measures qubit '2' but never uses it.
Circuit 'circuit4' measures qubit '3' but never uses it.",basics_64c7b2.py,580,12.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.",hello_b14c35.py,30,6.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,inner_product_1c9da7.py,24,10.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_79143b.py,270,11.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '2' but never uses it.
Circuit 'circuit' measures qubit '3' but never uses it.",functionsjozsa_428a2d.py,232,15.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",superpositions_26c0f1.py,12,10.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",hello_qiskit_fbeb2e.py,14,8.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.",test_compiler_907f66.py,371,14.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '3' but never uses it.,18_09b403.py,43,10.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,ex1_98892e.py,93,10.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",qiskit_visualization_3c6897.py,15,8.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,err_10214c.py,33,6.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '1' but never uses it.,hadamard_b2fac2.py,12,14.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qiskit_test_49241d.py,69,10.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,basics_64c7b2.py,181,11.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,representing_qubit_states_610048.py,153,6.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.
Circuit 'meas' measures qubit '2' but never uses it.
Circuit 'meas' measures qubit '3' but never uses it.",bernaz_035353.py,35,8.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",quantum_encoding_5a7eeb.py,5,6.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qptt_c5e5a7.py,21,10.0
ql-constant-classic-bit,Circuit 'circ' measures qubit '0' but never uses it.,measurement_postulate_single_qubit_f_fb7a34.py,76,8.0
ql-constant-classic-bit,Circuit 'qc1' measures qubit '0' but never uses it.,app_c8ff34.py,102,8.0
ql-constant-classic-bit,Circuit 'circ' measures qubit '3' but never uses it.,test_mapper_217a32.py,83,16.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qxq_ylc_lab_5_student_e32900.py,151,6.0
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.",b72_rotation_automata_solutions_d5ca05.py,2171,17.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",prog_03_f66935.py,7,6.0
ql-constant-classic-bit,"Circuit 'qc4' measures qubit '0' but never uses it.
Circuit 'qc4' measures qubit '1' but never uses it.",quantum_encoding_5a7eeb.py,43,7.0
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.",b60_superdense_coding_solution_68fc64.py,82,17.0
ql-constant-classic-bit,"Circuit 'qc_output' measures qubit '0' but never uses it.
Circuit 'qc_output' measures qubit '1' but never uses it.
Circuit 'qc_output' measures qubit '2' but never uses it.
Circuit 'qc_output' measures qubit '3' but never uses it.
Circuit 'qc_output' measures qubit '4' but never uses it.
Circuit 'qc_output' measures qubit '5' but never uses it.
Circuit 'qc_output' measures qubit '6' but never uses it.
Circuit 'qc_output' measures qubit '7' but never uses it.",atoms_computation_01fe8e.py,90,13.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '3' but never uses it.",balanceada_2_48d67f.py,11,11.0
ql-constant-classic-bit,"Circuit 'circ' measures qubit '1' but never uses it.
Circuit 'circ' measures qubit '0' but never uses it.
Circuit 'circ' measures qubit '2' but never uses it.",bs_enc_00ddbf.py,15,8.0
ql-constant-classic-bit,"Circuit 'qc_extra' measures qubit '0' but never uses it.
Circuit 'qc_extra' measures qubit '1' but never uses it.",test_compiler_af868d.py,234,20.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,quantum_k_means_f629b2.py,206,22.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,quantummnist_1f1a21.py,9,11.0
ql-constant-classic-bit,"Circuit 'circ_zz' measures qubit '0' but never uses it.
Circuit 'circ_zz' measures qubit '1' but never uses it.",quantum_checkpoint_243c90.py,238,19.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,measurement_tests_fdc8b4.py,74,14.0
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.",b72_rotation_automata_solutions_2e84b2.py,2091,17.0
ql-constant-classic-bit,Circuit 'meas_circ' measures qubit '0' but never uses it.,ex_1qubit_1randombit_206edf.py,34,13.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,ex1_a7614b.py,93,10.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",test_multi_registers_convention_5f68d8.py,35,16.0
ql-constant-classic-bit,Circuit 'meas' measures qubit '2' but never uses it.,reciever_teleportation_e52ab5.py,32,8.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,test_structure_aaba85.py,760,14.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 16qubits.,cost_experiments_4b9715.py,14,10.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,main_18d635.py,414,22.0
ql-oversized-circuit,Circuit 'constant0' never manipulates some of its 2qubits.,demo_6973fd.py,61,13.0
ql-oversized-circuit,Circuit 'qc_original' never manipulates some of its 1qubits.,z_gate_d06a00.py,10,15.0
ql-oversized-circuit,Circuit 'tempCircuit' never manipulates some of its 1qubits.,circuit_d01243.py,359,23.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 5qubits.,transpiled_stabilizer_test_7be7ce.py,273,8.0
ql-oversized-circuit,Circuit 'qc_initial' never manipulates some of its 4qubits.,test_code_91c4dd.py,74,14.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 7qubits.,bug_iswap_d874b3.py,400,11.0
ql-oversized-circuit,Circuit 'qwc' never manipulates some of its 4qubits.,quantum_walker_cbff5a.py,75,7.0
ql-oversized-circuit,Circuit 'circuit4' never manipulates some of its 3qubits.,a00_qiskit_introduction_1ba1af.py,116,12.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 4qubits.,c3x_build_f7ba3d.py,43,6.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 1qubits.,gateset_4ffe74.py,82,10.0
ql-oversized-circuit,Circuit 'middle' never manipulates some of its 1qubits.,spheres_c01cdf.py,273,11.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 3qubits.,test_output_bd6143.py,366,15.0
ql-oversized-circuit,Circuit 'circuit2' never manipulates some of its 5qubits.,a00_qiskit_introduction_1ba1af.py,101,12.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 3qubits.,test_identifiers_6ec4a8.py,412,14.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 1qubits.,finaliter1_a02e9d.py,51,15.0
ql-oversized-circuit,Circuit 'qcht2' never manipulates some of its 4qubits.,util_7c12eb.py,1019,13.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,test_structure_aaba85.py,1084,14.0
ql-oversized-circuit,Circuit 'qcz' never manipulates some of its 4qubits.,util_7c12eb.py,937,11.0
ql-oversized-circuit,Circuit 'qcx' never manipulates some of its 4qubits.,quantum_match_filtering_paper_replication_cdc179.py,367,7.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,gateset_4ffe74.py,304,10.0
ql-oversized-circuit,Circuit 'circ_reciever' never manipulates some of its 3qubits.,reciever_teleportation_e52ab5.py,7,17.0
ql-oversized-circuit,Circuit 'mcx_dirty_ancilla' never manipulates some of its 6qubits.,test_mcx_gate_065857.py,122,29.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 4qubits.,main_ad6fd9.py,73,13.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 2qubits.,07_variational_circuits_f6a719.py,561,11.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 4qubits.,easy_qnn_0305db.py,26,11.0
ql-oversized-circuit,Circuit 'qcx' never manipulates some of its 4qubits.,util_7c12eb.py,913,11.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,qiskit_2_4_more_circuit_identities_aa878d.py,95,10.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 4qubits.,dmft6_3cfa29.py,233,15.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 5qubits.,gates_9e3a8a.py,105,6.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 3qubits.,qgates_4e7d74.py,77,8.0
ql-oversized-circuit,Circuit 'qcinv' never manipulates some of its 10qubits.,qrealboosting32_ef6327.py,743,11.0
ql-oversized-circuit,Circuit 'ch' never manipulates some of its 1qubits.,channel_length_sim_cebcd5.py,28,6.0
