rule_id,message,file,line,col
ql-conditional-without-measurement,"Conditional gate 'x' on qubit '0' (l: 441, c: 9) without preceeding measurement.",factorization_shor_algorithm_77e5d5.py,441,9.0
ql-conditional-without-measurement,"Conditional gate 'tdg' on qubit '0' (l: 37, c: 1) without preceeding measurement.",task_0f414b.py,37,
ql-conditional-without-measurement,"Conditional gate 'x' on qubit '6' (l: 766, c: 9) without preceeding measurement.",seven_qubit_stabilizer_4347a9.py,766,9.0
ql-conditional-without-measurement,"Conditional gate 'x' on qubit '2' (l: 897, c: 9) without preceeding measurement.",five_qubit_stabilizer_728e76.py,897,9.0
ql-conditional-without-measurement,"Conditional gate 'x' on qubit '1' (l: 45, c: 9) without preceeding measurement.",test_circuit_qasm_ae5268.py,45,9.0
ql-conditional-without-measurement,"Conditional gate 'z' on qubit '1' (l: 503, c: 9) without preceeding measurement.",five_qubit_stabilizer_728e76.py,503,9.0
ql-conditional-without-measurement,"Conditional gate 'z' on qubit '0' (l: 349, c: 9) without preceeding measurement.",seven_qubit_stabilizer_4347a9.py,349,9.0
ql-conditional-without-measurement,"Conditional gate 'y' on qubit '2' (l: 902, c: 9) without preceeding measurement.",five_qubit_stabilizer_728e76.py,902,9.0
ql-conditional-without-measurement,"Conditional gate 'x' on qubit '2' (l: 122, c: 9) without preceeding measurement.",adaptive_circuits_365dea.py,122,9.0
ql-conditional-without-measurement,"Conditional gate 'y' on qubit '3' (l: 1035, c: 9) without preceeding measurement.",five_qubit_stabilizer_728e76.py,1035,9.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (58, 9) and (61, 9)",test_qasm_simulator_edd048.py,61,9.0
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (74, 5) and (74, 5)
Two consecutive measurements on qubit '2' at locations: (74, 5) and (74, 5)",testing_9fec40.py,74,5.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (25, 1) and (29, 1)
Two consecutive measurements on qubit '1' at locations: (25, 1) and (29, 1)
Two consecutive measurements on qubit '2' at locations: (25, 1) and (29, 1)
Two consecutive measurements on qubit '3' at locations: (25, 1) and (29, 1)",qrpgcg_cd84f9.py,29,
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (21, 1) and (25, 1)
Two consecutive measurements on qubit '1' at locations: (21, 1) and (25, 1)
Two consecutive measurements on qubit '2' at locations: (21, 1) and (25, 1)
Two consecutive measurements on qubit '3' at locations: (21, 1) and (25, 1)",qrpgcg_cd84f9.py,25,
ql-double-measurement,"Two consecutive measurements on qubit '1' at locations: (69, 9) and (72, 9)",test_qasm_simulator_682153.py,72,9.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (566, 9) and (567, 9)",test_stochastic_swap_89a6ef.py,567,9.0
ql-double-measurement,"Two consecutive measurements on qubit '2' at locations: (65, 9) and (65, 9)",gcd_45a5bf.py,65,9.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (29, 1) and (33, 1)
Two consecutive measurements on qubit '1' at locations: (29, 1) and (33, 1)
Two consecutive measurements on qubit '2' at locations: (29, 1) and (33, 1)
Two consecutive measurements on qubit '3' at locations: (29, 1) and (33, 1)",qrpgcg_cd84f9.py,33,
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (68, 5) and (68, 5)",montgomery_modular_multiplication_593bfe.py,68,5.0
ql-double-measurement,"Two consecutive measurements on qubit '0' at locations: (11, 1) and (12, 1)",qubitstates_903372.py,12,
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:6, 6)  when it has already 6 classical bits.",example_1_c6d971.py,10,
ql-measure-all-abuse,"measure_all() on the circuit 'demo' (at location:320, 6)  when it has already 6 classical bits.",matchgate_tools_mudground_checkpoint_a852d9.py,326,
ql-measure-all-abuse,"measure_all() on the circuit 'circuit' (at location:17, 15)  when it has already 2 classical bits.",bell_states_example_55fd07.py,20,5.0
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:29, 6)  when it has already 5 classical bits.",main_2f60d4.py,30,
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:29, 14)  when it has already 3 classical bits.",test_parse_counts_0953d6.py,31,9.0
ql-measure-all-abuse,"measure_all() on the circuit 'quantum_circuit' (at location:12, 19)  when it has already 2 classical bits.",quantum_entanglement_f902fe.py,23,
ql-measure-all-abuse,"measure_all() on the circuit 'circuit' (at location:78, 15)  when it has already 1 classical bits.",interferibmc_c22d6b.py,84,5.0
ql-measure-all-abuse,"measure_all() on the circuit 'circuit' (at location:7, 15)  when it has already 5 classical bits.",qrng_9498d5.py,10,5.0
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:97, 10)  when it has already 31 classical bits.",mnist_dd2c4f.py,110,5.0
ql-measure-all-abuse,"measure_all() on the circuit 'qc' (at location:17, 10)  when it has already 1 classical bits.",polarization_20rotator_20angle_25374b.py,20,5.0
ql-operation-after-measurement,"Operation 'cz' on qubit 1 after measurement at location: (37, 1).",one_qubit_fb6117.py,41,
ql-operation-after-measurement,"Operation 'h' on qubit 4 after measurement at location: (208, 1).",q04_qiskit_installation_and_test_7d0f02.py,225,15.0
ql-operation-after-measurement,"Operation 'cz' on qubit 5 after measurement at location: (36, 5).",quantum_random_pixel_generator_multi_qasm_complete_70dd32.py,47,5.0
ql-operation-after-measurement,"Operation 'ch' on qubit 1 after measurement at location: (18, 1).
Operation 'ch' on qubit 0 after measurement at location: (17, 1).",task_1_bbf4fb.py,19,
ql-operation-after-measurement,"Operation 'cz' on qubit 5 after measurement at location: (36, 5).",quantum_random_pixel_generator_multi_qasm_variable_1f937f.py,47,5.0
ql-operation-after-measurement,"Operation 'ch' on qubit 1 after measurement at location: (19, 1).
Operation 'ch' on qubit 0 after measurement at location: (18, 1).",task_3_4b4e03.py,20,
ql-operation-after-measurement,"Operation 'x' on qubit 4 after measurement at location: (208, 1).",q04_qiskit_installation_and_test_7d0f02.py,226,7.0
ql-operation-after-measurement,"Operation 'cz' on qubit 3 after measurement at location: (26, 5).",quantum_random_pixel_generator_multi_qasm_variable_1f937f.py,41,5.0
ql-operation-after-measurement,"Operation 'ry' on qubit 0 after measurement at location: (125, 1).",measurement_postulate_single_qubit_f_fb7a34.py,126,
ql-operation-after-measurement,"Operation 'u1' on qubit 0 after measurement at location: (33, 1).",teleportation_8f1eaf.py,40,
ql-superfluous-op,"The circuit 'qc' has an operation (l:18, c:1) in which some of its qubits are never measured.",0627319cba97ba5211d8c9c8a1be7f46360718006dd385039aaf9a62_44311f.py,18,
ql-superfluous-op,"The circuit 'qc' has an operation (l:176, c:1) in which some of its qubits are never measured.",bss_poster_qce21_8d4e7c.py,176,
ql-superfluous-op,"The circuit 'qc' has an operation (l:556, c:9) in which some of its qubits are never measured.",qram_f283bf.py,556,9.0
ql-superfluous-op,"The circuit 'mycircuit2' has an operation (l:156, c:5) in which some of its qubits are never measured.",b39_controlled_operations_solutions_f4ed8f.py,156,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:264, c:9) in which some of its qubits are never measured.",custom_circuits_83ca4f.py,264,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:94, c:1) in which some of its qubits are never measured.",0627319cba97ba5211d8c9c8a1be7f46360718006dd385039aaf9a62_44311f.py,94,
ql-superfluous-op,"The circuit 'qc_board' has an operation (l:83, c:21) in which some of its qubits are never measured.",nim_game_51ae45.py,83,21.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:1158, c:9) in which some of its qubits are never measured.",qram_f283bf.py,1158,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:208, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,208,
ql-superfluous-op,"The circuit 'qc' has an operation (l:173, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,173,
ql-op-after-optimization,Operation measure applied to transpiled circuit: qc.,groverfuncs_9232ea.py,55,5.0
ql-op-after-optimization,Operation measure_all applied to transpiled circuit: qc1.,real_system_c4c34f.py,40,5.0
ql-op-after-optimization,Operation measure_all applied to transpiled circuit: qc3.,real_system_c4c34f.py,45,5.0
ql-op-after-optimization,Operation measure_all applied to transpiled circuit: qc1.,real_system_c4c34f.py,59,5.0
ql-op-after-optimization,Operation measure_all applied to transpiled circuit: qc3.,real_system_c4c34f.py,64,5.0
ql-op-after-optimization,Operation measure applied to transpiled circuit: qc.,source_59a0eb956a0d4e6b8720f272136f2799_9b8ba7.py,34,
ql-op-after-optimization,Operation measure applied to transpiled circuit: qc.,source_948f90de9947418289b220bd2e61caa3_caae3b.py,58,
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.
Circuit 'mycircuit' measures qubit '3' but never uses it.",b72_rotation_automata_solutions_580b56.py,2234,17.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.",bv_a1384c.py,145,10.0
ql-constant-classic-bit,Circuit 'single_q_measurement' measures qubit '0' but never uses it.,workshop_91db2b.py,96,24.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.",b50_two_qubits_solutions_1928bb.py,188,10.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.
Circuit 'meas' measures qubit '2' but never uses it.",quantum_c06a48.py,31,7.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '0' but never uses it.",test_noise_model_bb93ba.py,410,19.0
ql-constant-classic-bit,Circuit 'qc0' measures qubit '0' but never uses it.,gates_fundamentals_cec216.py,29,7.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,lab12test_b0ded8.py,66,19.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.",sm_270565.py,82,10.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,representing_qubit_states_610048.py,408,6.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 2qubits.,circs_c326f1.py,9,8.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 2qubits.,deutsch_josza_a18029.py,12,11.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,week1_day5_a79cb2.py,71,4.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,bo_hybrid_gate_noise_tunnlingprobability_7bb6e4.py,1038,14.0
ql-oversized-circuit,Circuit 'qcx' never manipulates some of its 4qubits.,quantum_match_filtering_paper_replication_cdc179.py,367,7.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 1qubits.,test_structure_aaba85.py,1341,14.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 5qubits.,lib_circuits_6e575d.py,146,10.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 3qubits.,oneshotentangledfullinputchannel_4719f3.py,63,23.0
ql-oversized-circuit,Circuit 'qc1' never manipulates some of its 1qubits.,test_circuit_operations_c5b1ea.py,67,15.0
ql-oversized-circuit,Circuit 'circuit_c' never manipulates some of its 5qubits.,shor_code_4_clusters_of_4_331291.py,32,17.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (1) than classical  bits (0),test_structure_aaba85.py,1504,14.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (3) than classical  bits (0),test_u_gate_940648.py,43,14.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (24) than classical  bits (0),qrealboosting32_ef6327.py,882,10.0
ql-unmeasurable-qubits,Circuit 'compiled_circuit' has more qubits (5) than classical  bits (4),deutschjozsa_5a9218.py,132,24.0
ql-unmeasurable-qubits,Circuit 'qctot' has more qubits (2) than classical  bits (0),gate_apply_3a61af.py,104,17.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (2) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,83,6.0
ql-unmeasurable-qubits,Circuit 'circ' has more qubits (1) than classical  bits (0),kak_0be67d.py,53,20.0
ql-unmeasurable-qubits,Circuit 'circuit' has more qubits (2) than classical  bits (0),quantumcircuit_20withoutmeasure_e133f5.py,17,11.0
ql-unmeasurable-qubits,"Circuit 'opt_qc2' has more qubits (9) than classical  bits (3)
Circuit 'opt_qc2' has more qubits (11) than classical  bits (3)",benchmark_72ca3d.py,804,11.0
ql-unmeasurable-qubits,"Circuit 'nopt_qc' has more qubits (9) than classical  bits (3)
Circuit 'nopt_qc' has more qubits (11) than classical  bits (3)",benchmark_72ca3d.py,806,11.0
